ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2021,2021-11-13,32,Estádio Antonio Accioly,Felipe Fernandes,5015,13000,Atlético-GO,Santos,Marcelo Cabo,Fábio Carille,14,13,8030000,26650000,27.9,23.4,0,0,0,0,14,2,13,13,13,13,0,2,2,5,9,6,3,4
2021,2021-11-21,34,Estádio Antonio Accioly,Braulio da Silva Machado,2801,13000,Atlético-GO,Ceará SC,Marcelo Cabo,Tiago Nunes,16,10,10900000,7780000,27.4,27.8,1,1,0,0,10,1,10,21,21,10,1,3,0,5,19,5,10,2
2021,2021-11-29,35,Estádio Antonio Accioly,Ramon Abatti,10004,13000,Atlético-GO,EC Bahia,Marcelo Cabo,Guto Ferreira,15,17,10680000,10550000,27.7,27.6,2,1,0,0,4,5,16,20,20,14,1,1,6,0,12,14,7,6
2021,2021-12-10,38,Estádio Antonio Accioly,Paulo Roberto Alves Júnior,11728,13000,Atlético-GO,Flamengo,Marcelo Cabo,Maurício Souza,9,2,8030000,21050000,27.1,23,2,0,0,0,4,6,15,7,7,15,6,1,1,0,13,12,5,3
2021,2021-05-30,1,Estádio Governador Magalhães Pinto,Caio Max Augusto Vieira,0,57018,Atlético-MG,Fortaleza,Cuca,Juan Pablo Vojvoda,15,4,46300000,9900000,27.1,28.7,1,2,1,0,5,4,16,19,19,16,3,3,2,3,13,18,5,8
2021,2021-06-13,3,Estádio Governador Magalhães Pinto,Anderson Daronco,0,57018,Atlético-MG,São Paulo,Cuca,Hernán Crespo,9,16,37800000,34200000,28.9,27.8,1,0,1,0,4,5,14,22,19,12,1,1,2,1,9,5,5,2
2021,2021-06-22,5,Estádio Governador Magalhães Pinto,Rodolpho Toski Marques,0,57018,Atlético-MG,Chapecoense,Cuca,Jair Ventura,3,17,33250000,3380000,28.7,26.1,1,1,1,0,9,7,9,10,10,9,0,1,0,2,14,13,11,8
2021,2021-07-02,8,Estádio Governador Magalhães Pinto,Flavio Rodrigues de Souza,0,57018,Atlético-MG,Atlético-GO,Cuca,Eduardo Barroca,9,8,39600000,10780000,29.2,26.9,4,1,3,1,4,4,13,12,10,12,2,5,1,1,19,7,6,2
2021,2021-07-08,10,Estádio Governador Magalhães Pinto,Paulo Roberto Alves Júnior,0,57018,Atlético-MG,Flamengo,Cuca,Rogério Ceni,4,7,36900000,65450000,28.7,28.8,2,1,0,0,3,6,19,10,8,17,5,4,2,3,12,16,3,7
2021,2021-07-25,13,Estádio Raimundo Sampaio,Antonio Dib Moraes de Sousa,0,23018,Atlético-MG,EC Bahia,Cuca,Dado Cavalcanti,2,8,32200000,9630000,27.7,28,3,0,0,0,8,8,17,14,13,17,5,2,3,0,12,11,1,3
2021,2021-08-01,14,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,0,57018,Atlético-MG,Athletico-PR,Cuca,Toni Oliveira,2,4,38500000,19650000,28.3,27.1,2,0,0,0,4,2,14,12,11,13,1,1,1,1,11,8,7,4
2021,2021-08-15,16,Estádio Governador Magalhães Pinto,Bruno Arleu de Araújo,0,57018,Atlético-MG,Palmeiras,Cuca,Abel Ferreira,1,2,35300000,71600000,29.3,26.4,2,0,1,0,11,2,14,14,14,13,1,4,1,1,15,1,5,0
2021,2021-11-04,19,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira ,56624,57018,Atlético-MG,Grêmio,Cuca,Vagner Mancini,1,18,55600000,36300000,29.3,29.1,2,1,1,0,1,8,10,14,13,10,4,2,2,2,15,14,7,7
2021,2021-09-19,21,Estádio Governador Magalhães Pinto,Vinicius Gonçalves Dias Araujo,0,57018,Atlético-MG,Sport Recife,Cuca,Gustavo Florentín,1,19,56000000,7350000,28.1,28,3,0,2,0,6,4,18,13,12,17,1,7,0,3,22,7,9,5
2021,2021-10-03,23,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira ,7166,57018,Atlético-MG,Internacional,Cuca,Diego Aguirre,1,6,48400000,38600000,28.7,28.4,1,0,0,0,7,6,16,15,13,16,4,2,2,1,10,6,6,2
2021,2021-10-09,25,Estádio Governador Magalhães Pinto,Jefferson Ferreira Moraes,10265,57018,Atlético-MG,Ceará SC,Cuca,Tiago Nunes,1,13,37000000,8180000,28,27,3,1,2,0,8,5,12,10,10,11,4,1,2,2,12,11,6,3
2021,2021-10-14,26,Estádio Governador Magalhães Pinto,Paulo Roberto Alves Júnior,16514,57018,Atlético-MG,Santos,Cuca,Fábio Carille,1,12,34200000,18900000,28.9,26.4,3,1,0,0,4,2,10,13,12,10,0,4,0,1,14,5,8,3
2021,2021-10-24,28,Estádio Governador Magalhães Pinto,Savio Pereira Sampaio,30627,57018,Atlético-MG,Cuiabá-MT,,,1,10,54500000,7600000,27.9,28.5,2,1,2,1,7,2,12,13,12,9,3,7,1,0,21,7,6,3
2021,2021-11-07,30,Estádio Governador Magalhães Pinto,Wilton Sampaio,60142,62018,Atlético-MG,América-MG,Cuca,Marquinhos Santos,1,9,50700000,5400000,28.6,30.7,1,0,0,0,9,1,21,10,9,19,4,6,1,2,18,16,10,8
2021,2021-11-10,31,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,58714,62018,Atlético-MG,Corinthians,Cuca,Sylvinho,1,5,44300000,31950000,30.1,29.7,3,0,1,0,8,5,20,4,4,20,0,2,1,1,11,7,5,4
2021,2021-11-20,34,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira ,61476,62018,Atlético-MG,Juventude,Cuca,Jair Ventura,1,15,42800000,7100000,29.9,29.2,2,0,0,0,5,1,20,13,11,18,0,3,1,0,18,2,8,1
2021,2021-11-28,36,Estádio Governador Magalhães Pinto,Marielson Alves Silva,59896,61018,Atlético-MG,Fluminense,Cuca,Marcão,1,7,48200000,15750000,29.2,28.1,2,1,1,1,7,3,22,18,16,22,3,2,0,0,9,6,5,1
2021,2021-12-05,37,Estádio Governador Magalhães Pinto,Rodolpho Toski Marques,61573,62018,Atlético-MG,RB Bragantino,Cuca,Maurício Barbieri,1,6,48200000,28100000,28.8,24.3,4,3,1,1,5,3,5,10,10,4,8,2,1,0,13,18,4,5
2021,2021-06-07,2,Estádio Adelmar da Costa Carvalho,Raphael Claus,0,35000,Sport Recife,Atlético-MG,Umberto Louzer,Cuca,11,15,6450000,34500000,27.3,29.9,0,1,0,1,4,7,18,15,14,17,0,1,1,0,8,10,6,5
2021,2021-06-18,4,Estádio Adelmar da Costa Carvalho,Denis Ribeiro Serafim,0,35000,Sport Recife,Grêmio,Umberto Louzer,Tiago Nunes,17,16,6500000,34350000,27,30.2,1,0,1,0,2,7,16,11,9,15,7,3,1,2,10,14,6,5
2021,2021-06-28,7,Estádio Adelmar da Costa Carvalho,Marielson Alves Silva,0,35000,Sport Recife,Cuiabá-MT,Umberto Louzer,Luiz Fernando Iubel,17,14,6900000,6100000,27.9,29.5,0,0,0,0,3,7,11,17,16,11,3,1,3,2,8,12,3,3
2021,2021-07-04,9,Estádio Adelmar da Costa Carvalho,Caio Max Augusto Vieira,0,35000,Sport Recife,Palmeiras,Umberto Louzer,Abel Ferreira,16,3,7500000,36650000,27.9,28.7,0,1,0,1,3,6,23,13,12,23,4,1,0,1,13,14,6,3
2021,2021-07-11,11,Estádio Adelmar da Costa Carvalho,Antonio Dib Moraes de Sousa,0,35000,Sport Recife,Fluminense,Umberto Louzer,Roger Machado,18,12,7500000,18050000,28.9,29.2,1,2,1,0,1,3,16,13,12,16,7,2,2,3,11,13,7,3
2021,2021-07-26,13,Estádio Adelmar da Costa Carvalho,Vinicius Gonçalves Dias Araujo,0,35000,Sport Recife,Ceará SC,Umberto Louzer,Guto Ferreira,17,7,5400000,6730000,25.1,26.9,0,0,0,0,2,8,12,13,13,12,0,0,2,1,12,14,5,11
2021,2021-08-07,15,Estádio Adelmar da Costa Carvalho,Wagner do Nascimento Magalhães,0,35000,Sport Recife,RB Bragantino,Umberto Louzer,Maurício Barbieri,15,4,5250000,21800000,25.4,22.3,0,0,0,0,9,8,17,14,14,17,4,7,0,1,17,13,8,4
2021,2021-08-23,17,Estádio Adelmar da Costa Carvalho,Paulo Roberto Alves Júnior,0,35000,Sport Recife,São Paulo,Umberto Louzer,Hernán Crespo,17,15,6450000,26200000,27.6,29.4,0,1,0,1,3,7,15,17,17,15,2,4,0,0,14,12,3,6
2021,2021-08-28,18,Estádio Adelmar da Costa Carvalho,Jefferson Ferreira Moraes,0,35000,Sport Recife,Chapecoense,Ricardo Severo,Pintado,18,20,6000000,4000000,26.2,26.2,0,0,0,0,11,5,17,17,17,15,2,7,1,2,20,15,5,9
2021,2021-09-14,20,Estádio Adelmar da Costa Carvalho,André Luiz de Freitas Castro,0,35000,Sport Recife,Internacional,Gustavo Florentín,Diego Aguirre,19,10,7350000,30000000,26.6,26.5,0,1,0,1,5,4,21,20,19,20,3,3,2,1,14,11,7,5
2021,2021-09-26,22,Arena de Pernambuco,Wagner do Nascimento Magalhães,0,46000,Sport Recife,Fortaleza,Gustavo Florentín,Juan Pablo Vojvoda,19,5,7800000,13000000,27.9,28.8,0,1,0,1,3,3,19,14,13,17,6,5,2,0,18,15,8,4
2021,2021-10-07,24,Arena de Pernambuco,Braulio da Silva Machado,1219,46000,Sport Recife,Juventude,Gustavo Florentín,Marquinhos Santos,19,15,7300000,6400000,26.6,27.2,3,1,1,0,0,6,11,11,9,11,1,5,1,1,14,9,6,4
2021,2021-10-09,25,Arena de Pernambuco,Savio Pereira Sampaio,2489,46000,Sport Recife,Corinthians,Gustavo Florentín,Sylvinho,19,5,7250000,32850000,25.1,30.3,1,0,0,0,7,4,14,7,7,14,3,2,1,1,11,9,6,2
2021,2021-10-18,27,Arena de Pernambuco,Anderson Daronco,5272,46000,Sport Recife,Santos,Gustavo Florentín,Fábio Carille,18,13,7300000,16250000,25.4,27.2,0,0,0,0,8,4,14,11,10,14,2,3,0,2,14,10,7,3
2021,2021-11-01,29,Arena de Pernambuco,Luiz Flávio de Oliveira ,3685,45000,Sport Recife,Atlético-GO,Gustavo Florentín,Eduardo Souza,19,9,7200000,7630000,27.1,27.1,2,0,0,0,6,3,15,13,13,13,3,4,2,0,22,16,10,8
2021,2021-11-11,31,Arena de Pernambuco,Raphael Claus,5441,46000,Sport Recife,América-MG,Gustavo Florentín,Marquinhos Santos,18,11,6800000,5400000,26.8,30.8,2,3,0,1,6,9,11,14,12,11,3,1,0,1,11,14,6,3
2021,2021-11-19,33,Arena de Pernambuco,Flavio Rodrigues de Souza,8096,23000,Sport Recife,EC Bahia,Gustavo Florentín,Guto Ferreira,19,17,7250000,9350000,26.5,28.1,1,0,0,0,3,5,19,14,13,16,4,3,0,0,16,14,6,7
2021,2021-12-04,35,Arena de Pernambuco,Leandro Pedro Vuaden,10523,35000,Sport Recife,Flamengo,Gustavo Florentín,Maurício Souza,19,2,7250000,49300000,26.5,27.9,1,1,0,1,6,6,13,11,11,12,6,7,0,0,15,22,4,10
2021,2021-12-10,38,Arena de Pernambuco,Ramon Abatti,4215,46000,Sport Recife,Athletico-PR,Gustavo Florentín,Alberto Valentim,19,14,3780000,8250000,25.2,21.7,1,1,1,1,6,4,17,14,14,17,3,5,1,0,18,7,8,1
2021,2021-05-31,1,Estádio Beira-Rio,Vinicius Gonçalves Dias Araujo,0,56000,Internacional,Sport Recife,Miguel Ángel Ramírez,Umberto Louzer,9,11,30900000,6250000,27.4,27.9,2,2,2,0,,,,,,,,,,,,,,
2021,2021-06-17,4,Estádio Beira-Rio,Luiz Flávio de Oliveira ,0,56000,Internacional,Atlético-MG,Osmar Loss,Cuca,14,5,33450000,32250000,26.8,28.1,0,1,0,1,8,1,13,13,12,12,1,1,1,0,11,6,7,4
2021,2021-06-20,5,Estádio Beira-Rio,Diego Pombo Lopez,0,56000,Internacional,Ceará SC,Diego Aguirre,Guto Ferreira,15,13,27250000,7800000,26.2,26.6,1,1,1,1,6,7,16,23,21,16,1,1,1,1,10,14,7,10
2021,2021-07-01,8,Estádio Beira-Rio,Paulo Roberto Alves Júnior,0,56000,Internacional,Palmeiras,Diego Aguirre,Abel Ferreira,13,3,29600000,37350000,25.2,27.5,1,2,0,1,7,3,14,13,13,14,4,4,0,1,16,14,5,5
2021,2021-07-08,10,Estádio Beira-Rio,Bruno Arleu de Araújo,0,56000,Internacional,São Paulo,Diego Aguirre,Hernán Crespo,14,19,22300000,32100000,22.6,27.5,0,2,0,1,7,3,21,24,24,19,3,2,0,4,9,11,4,6
2021,2021-07-19,12,Estádio Beira-Rio,Rodolpho Toski Marques,0,56000,Internacional,Juventude,Diego Aguirre,Marquinhos Santos,15,13,27650000,7150000,27.4,27.6,1,0,0,0,7,5,19,14,13,18,4,4,0,2,14,11,6,2
2021,2021-08-01,14,Estádio Beira-Rio,Paulo Cesar Zanovelli,0,56000,Internacional,Cuiabá-MT,,,14,15,27800000,6300000,28,28.9,0,0,0,0,2,3,20,18,18,17,4,3,2,0,12,13,5,7
2021,2021-08-16,16,Estádio Beira-Rio,Luiz Flávio de Oliveira ,0,56000,Internacional,Fluminense,Diego Aguirre,Roger Machado,11,13,35550000,18650000,28.3,26.9,4,2,1,1,5,8,14,8,7,14,3,2,2,0,17,10,5,1
2021,2021-10-22,19,Estádio Beira-Rio,Marielson Alves Silva,11026,56000,Internacional,RB Bragantino,Diego Aguirre,Maurício Barbieri,10,5,31800000,28100000,27.3,24.8,1,1,1,0,1,6,18,13,13,18,5,3,1,1,9,15,3,7
2021,2021-09-19,21,Estádio Beira-Rio,Edina Alves Batista,0,56000,Internacional,Fortaleza,Diego Aguirre,Juan Pablo Vojvoda,8,4,33100000,12200000,27.1,28.5,1,0,0,0,8,4,12,15,12,12,4,4,2,1,18,11,6,4
2021,2021-09-26,22,Estádio Beira-Rio,Bruno Arleu de Araújo,0,56000,Internacional,EC Bahia,Diego Aguirre,Diego Dabove,6,16,37300000,6500000,27.1,30.3,2,0,1,0,8,7,19,15,14,19,2,5,0,0,12,15,1,10
2021,2021-10-10,25,Estádio Beira-Rio,Alisson Sidnei Furtado,8506,56000,Internacional,Chapecoense,Diego Aguirre,Pintado,8,20,37100000,4000000,27.4,25.6,5,2,4,0,7,7,16,14,14,15,2,6,1,1,15,10,3,4
2021,2021-10-14,26,Estádio Beira-Rio,Caio Max Augusto Vieira,9711,56000,Internacional,América-MG,Diego Aguirre,Vagner Mancini,6,10,36500000,4400000,28.5,30.1,3,1,1,1,4,6,21,23,22,20,1,3,2,1,10,10,4,4
2021,2021-10-24,28,Estádio Beira-Rio,Bruno Arleu de Araújo,13126,56000,Internacional,Corinthians,Diego Aguirre,Sylvinho,6,7,34400000,29250000,29.6,29.2,2,2,1,0,3,2,23,11,10,23,0,4,4,1,11,13,4,4
2021,2021-11-06,30,Estádio Beira-Rio,Marcelo de Lima Henrique  ,25951,56000,Internacional,Grêmio,Diego Aguirre,Vagner Mancini,7,19,37400000,36800000,29.2,29.9,1,0,1,0,4,8,19,17,16,19,5,1,1,1,9,9,6,1
2021,2021-11-13,32,Estádio Beira-Rio,Ramon Abatti,10046,56000,Internacional,Athletico-PR,Diego Aguirre,Alberto Valentim,7,9,26400000,22250000,27.9,26.4,2,1,1,1,5,5,17,13,13,17,0,2,4,1,15,10,7,6
2021,2021-11-21,34,Estádio Beira-Rio,Savio Pereira Sampaio,19004,56000,Internacional,Flamengo,Diego Aguirre,Renato Portaluppi,7,2,33400000,68450000,29.3,30.6,1,2,1,2,8,5,14,13,13,14,6,7,3,3,22,15,9,6
2021,2021-11-28,36,Estádio Beira-Rio,Braulio da Silva Machado,13495,56000,Internacional,Santos,Diego Aguirre,Fábio Carille,10,12,34800000,28750000,27.5,22.8,1,1,1,0,3,5,16,17,17,13,4,6,1,1,17,13,7,5
2021,2021-12-07,37,Estádio Beira-Rio,Flavio Rodrigues de Souza,19265,56000,Internacional,Atlético-GO,Diego Aguirre,Marcelo Cabo,10,11,37400000,8330000,29.2,26.6,1,2,1,2,11,3,14,9,8,13,2,5,3,0,22,11,10,5
2021,2021-06-06,2,Estádio Nabi Abi Chedid,Vinicius Gomes,0,13212,RB Bragantino,EC Bahia,Maurício Barbieri,Dado Cavalcanti,2,1,18650000,10450000,25.4,27.1,3,3,1,2,9,2,12,13,13,12,0,3,1,3,25,9,9,3
2021,2021-06-14,3,Estádio Nabi Abi Chedid,Leandro Pedro Vuaden,0,13212,RB Bragantino,Fluminense,Maurício Barbieri,Roger Machado,5,7,36100000,18150000,24.5,28.4,2,2,2,0,10,10,11,8,8,9,2,3,0,2,16,15,6,7
2021,2021-06-24,6,Estádio Nabi Abi Chedid,Luiz Flávio de Oliveira ,0,13212,RB Bragantino,Palmeiras,Maurício Barbieri,Abel Ferreira,3,4,25400000,30350000,24.7,28.8,3,1,2,0,5,10,13,13,12,13,5,3,1,1,12,18,4,10
2021,2021-07-01,8,Estádio Nabi Abi Chedid,Wagner do Nascimento Magalhães,0,13212,RB Bragantino,Ceará SC,Maurício Barbieri,Guto Ferreira,1,12,33700000,8330000,26.3,27.3,0,0,0,0,6,6,11,17,17,10,3,2,0,2,13,9,8,3
2021,2021-07-07,10,Estádio Nabi Abi Chedid,Douglas Schwengber,0,13212,RB Bragantino,Cuiabá-MT,,,1,16,28000000,6450000,24.6,28.8,1,1,1,0,4,6,15,21,20,15,1,0,0,1,10,9,6,6
2021,2021-07-19,12,Estádio Nabi Abi Chedid,Luiz Flávio de Oliveira ,0,13212,RB Bragantino,Santos,Maurício Barbieri,Fernando Diniz,2,9,25800000,32000000,23.3,26.8,2,2,1,0,5,4,17,15,13,16,3,3,2,3,11,16,4,5
2021,2021-08-01,14,Estádio Nabi Abi Chedid,Ricardo Marques Ribeiro ,0,13212,RB Bragantino,Grêmio,Maurício Barbieri,Luiz Felipe Scolari,5,17,26000000,24600000,25.9,25.3,1,0,0,0,4,5,13,19,18,13,1,2,1,0,12,7,6,3
2021,2021-08-14,16,Estádio Nabi Abi Chedid,Denis Ribeiro Serafim,0,13212,RB Bragantino,Juventude,Maurício Barbieri,Marquinhos Santos,4,14,15630000,6600000,22.7,28.1,1,2,1,0,2,9,14,14,13,13,4,0,1,2,5,14,3,3
2021,2021-08-30,18,Estádio Nabi Abi Chedid,Ramon Abatti,0,13212,RB Bragantino,Atlético-MG,Maurício Barbieri,Cuca,4,1,26700000,41800000,24.5,29,1,1,1,0,1,17,16,18,18,16,6,0,1,1,5,26,3,9
2021,2021-09-12,20,Estádio Nabi Abi Chedid,Marcelo de Lima Henrique  ,0,13212,RB Bragantino,Chapecoense,Maurício Barbieri,Pintado,5,20,25100000,5280000,24.3,26.2,1,2,1,0,3,6,17,13,11,17,4,4,2,1,12,22,5,11
2021,2021-10-03,23,Estádio Nabi Abi Chedid,Flavio Rodrigues de Souza,0,13212,RB Bragantino,Corinthians,Maurício Barbieri,Sylvinho,5,7,30600000,40350000,24.3,30.2,2,2,0,0,6,8,10,6,6,10,5,3,1,1,15,11,8,3
2021,2021-10-07,24,Estádio Nabi Abi Chedid,Ramon Abatti,2708,13212,RB Bragantino,Flamengo,Maurício Barbieri,Renato Portaluppi,5,2,30600000,54000000,24.3,26.4,1,1,0,1,10,4,13,20,19,12,2,3,1,1,13,11,6,5
2021,2021-10-13,26,Estádio Nabi Abi Chedid,Savio Pereira Sampaio,971,13212,RB Bragantino,Atlético-GO,Maurício Barbieri,Eduardo Souza,5,11,28600000,6580000,24.2,28.1,1,0,0,0,5,4,12,13,12,12,3,2,0,0,11,5,4,2
2021,2021-10-24,28,Estádio Nabi Abi Chedid,Felipe Fernandes,4345,13212,RB Bragantino,São Paulo,Maurício Barbieri,Rogério Ceni,5,12,33700000,37800000,22.7,27.6,1,0,0,0,3,5,14,19,18,13,5,4,1,2,16,15,7,6
2021,2021-11-07,30,Estádio Nabi Abi Chedid,Anderson Daronco,1701,13212,RB Bragantino,Athletico-PR,Maurício Barbieri,Alberto Valentim,5,14,25900000,26950000,25.5,26.2,0,2,0,0,5,1,16,25,25,15,3,3,1,1,11,8,4,1
2021,2021-11-13,32,Estádio Nabi Abi Chedid,Rafael Traci,1978,13212,RB Bragantino,Fortaleza,Maurício Barbieri,Juan Pablo Vojvoda,6,4,31100000,11730000,25.8,28.5,3,0,2,0,2,5,25,12,12,22,3,2,1,2,11,13,5,8
2021,2021-10-29,34,Estádio Nabi Abi Chedid,Bruno Arleu de Araújo,931,13212,RB Bragantino,Sport Recife,Maurício Barbieri,Gustavo Florentín,6,19,23500000,6530000,26,24.6,3,0,1,0,8,7,17,14,14,17,4,1,0,0,16,18,6,8
2021,2021-11-27,36,Estádio Nabi Abi Chedid,Anderson Daronco,2673,13212,RB Bragantino,América-MG,Maurício Barbieri,Marquinhos Santos,6,9,31600000,5400000,24.5,30.8,1,1,0,0,6,5,21,14,13,19,2,4,0,0,11,13,4,6
2021,2021-12-10,38,Estádio Nabi Abi Chedid,Braulio da Silva Machado,5339,13212,RB Bragantino,Internacional,Maurício Barbieri,Diego Aguirre,6,12,30600000,32100000,24.5,28.3,1,0,0,0,4,2,23,26,26,22,1,3,3,0,23,4,14,1
2024,2024-06-30,13,Estádio Francisco Stédile, Paulo Cesar Zanovelli,16221,30822,Grêmio,Fluminense,Renato Gaúcho,Marcão,18,20,3790,2665,30.2,33.1,1,0,0,0,,,,,,,,,,,,,,
2024,2024-07-05,14,Estádio Francisco Stédile, Marcelo de Lima Henrique  ,20797,30540,Grêmio,Palmeiras,Renato Gaúcho,Abel Ferreira,18,3,4280,8360,29.7,25.3,2,2,1,0,,,,,,,,,,,,,,
2024,2024-07-10,16,Estádio Francisco Stédile, Bruno Arleu de Araújo,4623,30822,Grêmio,Cruzeiro,Renato Gaúcho,Fernando Seabra,18,6,4550,3570,29,26.4,0,2,0,2,,,,,,,,,,,,,,
2024,2024-07-21,18,Estádio Francisco Stédile, Savio Pereira Sampaio,25248,30540,Grêmio,EC Vitória,Renato Gaúcho,Thiago Carpini,18,17,3800,1145,30.6,26.7,2,0,0,0,,,,,,,,,,,,,,
2024,2024-07-29,20,Arena Condá, Paulo Cesar Zanovelli,17621,22540,Grêmio,Vasco da Gama,Renato Gaúcho,Rafael Paiva,17,12,4300,3130,30.4,28.7,1,0,0,0,,,,,,,,,,,,,,
2024,2024-07-08,15,Estádio Olímpico Nilton Santos, Rafael Rodrigo Klein,21582,46931,Botafogo,Atlético-MG,Artur Jorge,Gabriel Milito,2,11,3315,4095,29.8,27.4,3,0,1,0,,,,,,,,,,,,,,
2024,2024-07-18,17,Estádio Olímpico Nilton Santos, Anderson Daronco,39570,46931,Botafogo,Palmeiras,Artur Jorge,Abel Ferreira,1,2,3575,11510,30.6,27.7,1,0,0,0,,,,,,,,,,,,,,
2024,2024-07-20,18,Estádio Olímpico Nilton Santos, Flavio Rodrigues de Souza,31344,46931,Botafogo,Internacional,Artur Jorge,Roger Machado,1,11,3525,3405,28.5,28.5,1,0,1,0,,,,,,,,,,,,,,
2024,2024-07-28,20,Estádio Olímpico Nilton Santos, Wilton Sampaio,19349,46931,Botafogo,Cruzeiro,Artur Jorge,Fernando Seabra,2,4,2305,4080,30.5,27.8,0,3,0,2,,,,,,,,,,,,,,
2024,2024-07-07,15,Estádio Governador Magalhães Pinto, Alex Gomes Stefano,55186,61927,Cruzeiro,Corinthians,Fernando Seabra,Raphael Laruccia,7,17,3970,5450,27.4,24.9,3,0,2,0,,,,,,,,,,,,,,
2024,2024-07-13,17,Estádio Raimundo Sampaio, Savio Pereira Sampaio,20042,25000,Cruzeiro,RB Bragantino,Fernando Seabra,Pedro Caixinha,6,12,3590,4080,27.4,26,2,1,1,0,,,,,,,,,,,,,,
2024,2024-07-25,19,Estádio Governador Magalhães Pinto, Maguielson Lima Barbosa,46603,61927,Cruzeiro,Juventude,Fernando Seabra,Jair Ventura,4,14,3460,960,27.7,28.9,2,0,1,0,,,,,,,,,,,,,,
2024,2024-07-05,14,Arena Fonte Nova, Wagner do Nascimento Magalhães,40442,47364,EC Bahia,Juventude,Rogério Ceni,Roger Machado,4,13,3795,1065,28.4,29.4,2,0,0,0,,,,,,,,,,,,,,
2024,2024-07-13,17,Arena Fonte Nova, Davi de Oliveira Lacerda,48602,,EC Bahia,Cuiabá-MT,Rogério Ceni,Petit,5,15,3905,1435,28.7,28.3,1,2,0,1,,,,,,,,,,,,,,
2024,2024-07-21,18,Arena Fonte Nova, Felipe Fernandes,48346,48902,EC Bahia,Corinthians,Rogério Ceni,Ramón Díaz,6,16,3545,4030,29.7,26.7,0,1,0,1,,,,,,,,,,,,,,
2024,2024-07-28,20,Arena Fonte Nova, Matheus Delgado Candançan,32950,47364,EC Bahia,Internacional,Rogério Ceni,Roger Machado,7,10,3235,4075,28.2,27.8,1,1,1,0,,,,,,,,,,,,,,
2024,2024-06-30,13,Estádio Jornalista Mário Filho, Braulio da Silva Machado,56263,78838,Flamengo,Cruzeiro,Tite,Fernando Seabra,1,8,8620,2860,27.6,27.4,2,1,1,1,,,,,,,,,,,,,,
2024,2024-07-07,15,Estádio Jornalista Mário Filho, Rodrigo José Pereira de Lima,54948,78838,Flamengo,Cuiabá-MT,Tite,Petit,1,16,7920,1580,28.7,28,1,1,0,1,,,,,,,,,,,,,,
2024,2024-07-12,16,Estádio Jornalista Mário Filho, Edina Alves Batista,57517,78838,Flamengo,Fortaleza,Tite,Juan Pablo Vojvoda,3,7,8040,1735,27.4,29.7,1,2,1,1,,,,,,,,,,,,,,
2024,2024-07-20,18,Estádio Nacional de Brasília Mané Garrincha, Maguielson Lima Barbosa,60127,78838,Flamengo,Criciúma EC,Tite,Cláudio Tencati,3,14,11040,600,28.5,30.3,2,1,0,1,,,,,,,,,,,,,,
2024,2024-07-28,20,Estádio Jornalista Mário Filho, Gustavo Ervino Bauermann,61883,78838,Flamengo,Atlético-GO,Tite,Vagner Mancini,1,20,9210,955,29,26.7,2,0,1,0,,,,,,,,,,,,,,
2024,2024-06-30,13,Estádio Governador Plácido Castelo, Rodrigo José Pereira de Lima,34680,60326,Fortaleza,Juventude,Juan Pablo Vojvoda,Roger Machado,10,13,1465,1090,31,28.2,2,1,2,0,,,,,,,,,,,,,,
2024,2024-07-07,15,Estádio Governador Plácido Castelo, Davi de Oliveira Lacerda,34831,60326,Fortaleza,Fluminense,Juan Pablo Vojvoda,Mano Menezes,8,20,1475,3805,30.8,29.7,1,0,0,0,,,,,,,,,,,,,,
2024,2024-07-18,17,Estádio Governador Plácido Castelo, Rafael Rodrigo Klein,24813,60326,Fortaleza,EC Vitória,Juan Pablo Vojvoda,Thiago Carpini,7,16,1575,1250,30.5,27.5,3,1,2,0,,,,,,,,,,,,,,
2024,2024-07-21,18,Estádio Governador Plácido Castelo, Lucas Paulo Torezin,30822,60326,Fortaleza,Atlético-GO,Juan Pablo Vojvoda,Vagner Mancini,4,20,1600,1030,30,26.5,3,1,1,1,,,,,,,,,,,,,,
2024,2024-07-28,20,Estádio Governador Plácido Castelo, Davi de Oliveira Lacerda,41322,60326,Fortaleza,São Paulo,Juan Pablo Vojvoda,Luis Zubeldía,5,6,1270,3065,30.5,28.1,1,0,1,0,,,,,,,,,,,,,,
